2026 Rank,Previous Rank,Institution Name,Country/Territory,Region,Size,Focus,Research,Status,AR SCORE,AR RANK,ER SCORE,ER RANK,FSR SCORE,FSR RANK,CPF SCORE,CPF RANK,IFR SCORE,IFR RANK,ISR SCORE,ISR RANK,ISD SCORE,ISD RANK,IRN SCORE,IRN RANK,EO SCORE,EO RANK,SUS SCORE,SUS RANK,Overall SCORE
901,801,university of petroleum and energy studies (upes),India,Asia,M,FO,VH,Private for Profit,23.0,542,8.0,701,47.0,423,10.0,801,24.0,666,1.0,801,6.0,801,67.0,597,2.0,801,27.0,801,0.0
343,382,university of pisa,Italy,Europe,L,FC,VH,Public,52.0,216,26.0,517,13.0,801,60.0,290,5.0,801,11.0,801,16.0,801,85.0,262,25.0,639,73.0,278,42.0
281,275,university of pittsburgh,United States of America,Americas,L,FC,VH,Public,45.0,258,26.0,516,98.0,57,42.0,453,10.0,801,23.0,688,29.0,625,90.0,171,60.0,272,60.0,501,47.0
613,661,university of plymouth,United Kingdom,Europe,L,FC,HI,Public,14.0,701,14.0,701,15.0,801,37.0,508,61.0,382,61.0,332,65.0,303,82.0,311,14.0,801,59.0,530,28.0
237,278,university of porto,Portugal,Europe,XL,FC,VH,Public,53.0,212,42.0,328,14.0,801,74.0,185,9.0,801,38.0,513,33.0,575,94.0,94,61.0,261,77.0,208,52.0
635,631,university of portsmouth,United Kingdom,Europe,L,CO,VH,Public,11.0,701,13.0,701,12.0,801,28.0,607,80.0,297,91.0,160,91.0,135,82.0,322,14.0,801,63.0,448,27.0
362,354,university of pretoria,South Africa,Africa,XL,FC,VH,Public,32.0,381,55.0,221,6.0,801,31.0,574,57.0,404,17.0,776,24.0,713,98.0,26,85.0,138,80.0,168,41.0
1201,1201,university of primorska,Slovenia,Europe,M,CO,HI,Public,4.0,701,6.0,701,12.0,801,8.0,801,32.0,567,39.0,506,37.0,523,45.0,801,13.0,801,22.0,801,0.0
1201,1201,university of rajshahi,Bangladesh,Asia,L,CO,HI,,13.0,701,13.0,701,6.0,801,6.0,801,1.0,801,1.0,801,6.0,801,24.0,801,4.0,801,39.0,801,0.0
194,172,university of reading,United Kingdom,Europe,L,CO,VH,Public,46.0,256,47.0,280,20.0,801,63.0,260,95.0,178,86.0,192,87.0,162,93.0,121,58.0,287,92.0,42,56.0
1001,951,university of regina,Canada,Americas,L,CO,HI,Public,5.0,701,3.0,701,6.0,801,34.0,532,4.0,801,51.0,400,55.0,376,49.0,801,6.0,801,64.0,417,0.0
1001,1001,university of rhode island,United States of America,Americas,L,CO,VH,Public,7.0,701,6.0,701,9.0,801,27.0,619,8.0,801,4.0,801,9.0,801,53.0,793,16.0,801,68.0,351,0.0
1201,1201,university of rijeka,Croatia,Europe,L,CO,VH,Public,7.0,701,8.0,701,17.0,801,9.0,801,3.0,801,6.0,801,10.0,801,50.0,801,15.0,801,42.0,801,0.0
236,236,university of rochester,United States of America,Americas,M,FC,VH,Private not for Profit,27.0,463,32.0,443,98.0,51,57.0,314,81.0,294,96.0,109,97.0,94,64.0,641,51.0,333,72.0,286,52.0
526,539,university of salamanca,Spain,Europe,L,FC,VH,Public,37.0,323,24.0,568,37.0,545,12.0,801,10.0,801,26.0,647,32.0,590,86.0,231,33.0,506,71.0,303,31.0
1001,1001,university of salento,Italy,Europe,L,CO,VH,Public,7.0,701,2.0,701,8.0,801,42.0,454,2.0,801,5.0,801,10.0,801,72.0,501,3.0,801,32.0,801,0.0
901,901,university of salford,United Kingdom,Europe,L,CO,HI,Public,11.0,701,8.0,701,9.0,801,12.0,801,56.0,408,88.0,182,89.0,153,62.0,670,14.0,801,43.0,801,0.0
1201,1201,university of san diego,United States of America,Americas,M,CO,HI,Private not for Profit,9.0,701,15.0,701,28.0,684,5.0,801,5.0,801,11.0,801,8.0,801,7.0,801,20.0,722,21.0,801,0.0
1201,1201,university of san francisco,United States of America,Americas,M,CO,HI,Private not for Profit,7.0,701,12.0,701,28.0,691,6.0,801,4.0,801,27.0,627,20.0,758,9.0,801,39.0,444,32.0,801,0.0
851,851,university of santo tomas,Philippines,Asia,XL,FC,MD,Private not for Profit,20.0,605,46.0,294,14.0,801,2.0,801,39.0,513,9.0,801,7.0,801,19.0,801,26.0,631,40.0,801,0.0
1201,1001,university of sarajevo,Bosnia and Herzegovina,Europe,L,CO,HI,Public,5.0,701,1.0,701,7.0,801,3.0,801,0.0,0,5.0,801,4.0,801,41.0,801,89.0,113,21.0,801,0.0
378,340,university of saskatchewan,Canada,Americas,L,FC,VH,Public,16.0,701,10.0,701,21.0,801,72.0,201,82.0,276,65.0,305,69.0,280,77.0,397,44.0,396,84.0,131,40.0
480,430,university of science and technology beijing,China (Mainland),Asia,L,CO,VH,Public,16.0,701,15.0,701,14.0,801,99.0,37,4.0,801,5.0,801,4.0,801,59.0,706,9.0,801,42.0,801,33.0
132,133,university of science and technology of china,China (Mainland),Asia,L,CO,VH,Public,58.0,188,51.0,248,98.0,56,99.0,30,15.0,801,8.0,801,14.0,801,74.0,457,43.0,410,55.0,596,64.0
851,1001,university of seoul,Republic of Korea,Asia,M,CO,VH,Public,18.0,695,16.0,701,49.0,390,17.0,773,6.0,801,12.0,801,16.0,801,38.0,801,7.0,801,49.0,743,0.0
328,434,university of sharjah,United Arab Emirates,Asia,L,CO,VH,Private not for Profit,29.0,440,35.0,411,9.0,801,52.0,362,100.0,15,100.0,40,100.0,28,85.0,259,19.0,740,59.0,525,43.0
607,691,university of siena,Italy,Europe,M,FC,VH,Public,21.0,580,8.0,701,15.0,801,60.0,288,5.0,801,20.0,734,26.0,673,61.0,675,12.0,801,63.0,433,28.0
1201,1201,university of silesia in katowice,Poland,Europe,L,CO,VH,Public,9.0,701,7.0,701,31.0,611,6.0,801,5.0,801,7.0,801,12.0,801,59.0,703,10.0,801,44.0,801,0.0
901,851,university of south africa,South Africa,Africa,XL,CO,VH,Public,14.0,701,14.0,701,1.0,801,12.0,801,0.0,0,13.0,801,10.0,801,93.0,138,96.0,66,43.0,801,0.0
1201,1201,university of south alabama (usa),United States of America,Americas,L,CO,HI,Public,6.0,701,11.0,701,23.0,772,13.0,801,0.0,0,3.0,801,2.0,801,14.0,801,3.0,801,29.0,801,0.0
1001,951,university of south bohemia,Czechia,Europe,M,CO,VH,Public,7.0,701,6.0,701,54.0,350,13.0,801,28.0,618,20.0,730,26.0,670,57.0,731,3.0,801,47.0,789,0.0
628,601,university of south carolina,United States of America,Americas,L,FC,VH,Public,18.0,693,22.0,605,14.0,801,37.0,502,55.0,414,6.0,801,10.0,801,68.0,568,28.0,593,69.0,331,27.0
654,621,university of south florida,United States of America,Americas,XL,CO,VH,Public,17.0,701,20.0,646,14.0,801,37.0,507,14.0,801,41.0,480,47.0,444,82.0,314,14.0,801,66.0,371,27.0
87,80,university of southampton,United Kingdom,Europe,L,FC,VH,Public,63.0,163,56.0,214,40.0,504,88.0,111,97.0,153,99.0,82,99.0,69,97.0,32,59.0,279,95.0,23,71.0
146,125,university of southern california,United States of America,Americas,XL,FC,VH,Private not for Profit,61.0,167,70.0,150,20.0,801,66.0,240,16.0,786,81.0,219,83.0,184,88.0,204,98.0,45,92.0,45,63.0
303,324,university of southern denmark,Denmark,Europe,L,CO,VH,Public,29.0,425,25.0,540,32.0,602,68.0,227,92.0,212,46.0,435,51.0,403,77.0,394,27.0,607,85.0,110,45.0
410,396,university of southern queensland,Australia,Oceania,M,CO,VH,Public,11.0,701,8.0,701,8.0,801,90.0,103,79.0,304,49.0,416,52.0,398,82.0,307,11.0,801,66.0,387,37.0
1201,1201,university of split,Croatia,Europe,L,FC,HI,Public,8.0,701,9.0,701,9.0,801,9.0,801,2.0,801,3.0,801,8.0,801,52.0,801,22.0,687,45.0,801,0.0
1401,1201,university of sri jayewardenepura,Sri Lanka,Asia,L,CO,HI,Public,8.0,701,12.0,701,6.0,801,7.0,801,0.0,0,1.0,801,6.0,801,28.0,801,23.0,674,27.0,801,0.0
113,104,university of st andrews,United Kingdom,Europe,M,FO,VH,Public,62.0,165,75.0,127,64.0,278,51.0,368,99.0,131,100.0,47,100.0,36,88.0,208,29.0,575,86.0,97,66.0
851,801,university of stavanger,Norway,Europe,M,CO,VH,,10.0,701,11.0,701,83.0,151,11.0,801,0.0,0,0.0,0,0.0,0,72.0,496,13.0,801,45.0,801,0.0
517,452,university of stirling,United Kingdom,Europe,M,CO,VH,Public,17.0,701,13.0,701,15.0,801,38.0,489,80.0,299,81.0,218,83.0,183,63.0,655,22.0,685,81.0,158,31.0
251,281,university of strathclyde,United Kingdom,Europe,L,CO,VH,Public,38.0,319,41.0,335,18.0,801,57.0,306,99.0,122,89.0,175,90.0,149,85.0,263,46.0,379,85.0,117,50.0
262,285,university of surrey,United Kingdom,Europe,L,CO,VH,Public,30.0,411,30.0,475,33.0,583,74.0,182,98.0,139,89.0,181,90.0,152,87.0,227,31.0,539,60.0,499,49.0
278,246,university of sussex,United Kingdom,Europe,L,FC,VH,Public,34.0,360,21.0,624,21.0,801,61.0,283,99.0,129,90.0,172,90.0,146,86.0,232,54.0,314,90.0,63,48.0
597,570,university of szeged,Hungary,Europe,L,FC,HI,Private not for Profit,26.0,484,23.0,583,42.0,482,9.0,801,15.0,801,56.0,368,61.0,336,75.0,438,29.0,574,69.0,323,28.0
578,552,university of tabriz,Iran (Islamic Republic of),Asia,L,CO,VH,Public,10.0,701,11.0,701,3.0,801,92.0,94,2.0,801,25.0,655,24.0,697,77.0,408,5.0,801,30.0,801,29.0
1001,1001,university of tabuk,Saudi Arabia,Asia,L,FC,HI,Public,9.0,701,4.0,701,27.0,693,7.0,801,94.0,197,6.0,801,10.0,801,43.0,801,3.0,801,35.0,801,0.0
362,358,university of tartu,Estonia,Europe,M,FC,VH,Public,29.0,437,24.0,567,95.0,79,19.0,728,62.0,374,21.0,712,27.0,654,89.0,186,89.0,112,64.0,417,41.0
314,293,university of tasmania,Australia,Oceania,M,CO,VH,Public,23.0,556,12.0,701,34.0,572,73.0,192,87.0,244,92.0,152,92.0,129,80.0,348,25.0,640,84.0,124,44.0
96,88,university of technology sydney,Australia,Oceania,L,CO,VH,Public,59.0,180,67.0,159,12.0,801,99.0,33,98.0,146,92.0,151,92.0,128,90.0,177,52.0,323,92.0,47,70.0
322,368,university of tehran,Iran (Islamic Republic of),Asia,XL,CO,VH,Public,31.0,394,42.0,322,4.0,801,91.0,97,3.0,801,3.0,801,3.0,801,87.0,223,58.0,284,46.0,801,43.0
607,481,university of tennessee,United States of America,Americas,XL,FC,VH,Public,14.0,701,12.0,701,13.0,801,69.0,220,7.0,801,5.0,801,10.0,801,69.0,557,25.0,636,55.0,606,28.0
1001,1001,university of texas arlington,United States of America,Americas,XL,CO,VH,Public,7.0,701,9.0,701,7.0,801,16.0,776,13.0,801,40.0,492,45.0,460,58.0,722,15.0,801,65.0,409,0.0
68,66,university of texas at austin,United States of America,Americas,XL,FC,VH,Public,98.0,39,97.0,38,11.0,801,85.0,122,9.0,801,19.0,742,14.0,801,91.0,169,94.0,82,71.0,308,76.0
597,596,university of texas at dallas,United States of America,Americas,L,FC,VH,Public,19.0,641,34.0,426,6.0,801,43.0,438,14.0,801,61.0,335,65.0,305,55.0,765,9.0,801,49.0,733,28.0
1001,1001,university of texas at san antonio,United States of America,Americas,L,FC,HI,Public,7.0,701,6.0,701,6.0,801,31.0,581,14.0,801,5.0,801,4.0,801,60.0,694,8.0,801,45.0,801,0.0
1201,1001,university of texas el paso,United States of America,Americas,L,CO,VH,Public,7.0,701,4.0,701,8.0,801,22.0,690,14.0,801,10.0,801,8.0,801,62.0,669,9.0,801,42.0,801,0.0
1001,0,university of the algarve,Portugal,Europe,M,CO,VH,,7.0,701,3.0,701,14.0,801,28.0,604,7.0,801,53.0,388,57.0,355,66.0,604,3.0,801,45.0,801,0.0
1001,1001,university of the free state,South Africa,Africa,L,FO,VH,Public,7.0,701,12.0,701,5.0,801,14.0,801,0.0,0,8.0,801,6.0,801,94.0,107,18.0,751,42.0,801,0.0
1401,1201,university of the pacific,United States of America,Americas,M,CO,HI,Private not for Profit,2.0,701,7.0,701,40.0,503,5.0,801,4.0,801,21.0,711,16.0,801,10.0,801,13.0,801,10.0,801,0.0
362,336,university of the philippines,Philippines,Asia,XL,FC,HI,Public,51.0,220,71.0,143,43.0,467,3.0,801,2.0,801,1.0,801,6.0,801,66.0,600,81.0,155,69.0,331,41.0
542,570,university of the punjab,Pakistan,Asia,XL,CO,VH,Public,23.0,559,58.0,203,6.0,801,24.0,649,4.0,801,2.0,801,6.0,801,72.0,504,89.0,109,44.0,801,30.0
951,951,university of the western cape,South Africa,Africa,L,CO,VH,Public,12.0,701,6.0,701,6.0,801,24.0,656,30.0,583,6.0,801,11.0,801,84.0,267,28.0,592,36.0,801,0.0
291,267,university of the witwatersrand,South Africa,Africa,L,FC,VH,Public,37.0,328,51.0,246,14.0,801,40.0,468,87.0,246,9.0,801,15.0,801,97.0,44,100.0,21,86.0,104,46.0
1001,1001,university of toledo,United States of America,Americas,L,FC,HI,Public,4.0,701,5.0,701,14.0,801,29.0,598,8.0,801,22.0,702,16.0,801,45.0,801,15.0,801,40.0,801,0.0
29,25,university of toronto,Canada,Americas,XL,FC,VH,Public,100.0,11,99.0,25,46.0,428,69.0,224,98.0,143,98.0,91,98.0,78,97.0,37,99.0,22,100.0,1,89.0
485,506,university of trento,Italy,Europe,L,CO,VH,Public,35.0,346,19.0,693,33.0,589,40.0,470,32.0,560,11.0,801,17.0,801,86.0,244,7.0,801,52.0,665,33.0
751,721,university of trieste,Italy,Europe,L,FC,VH,Public,16.0,701,8.0,701,6.0,801,54.0,345,12.0,801,17.0,783,23.0,721,71.0,514,19.0,746,36.0,801,0.0
1401,0,university of tripoli,Libya,Africa,XL,FC,MD,Public,7.0,701,13.0,701,9.0,801,1.0,801,1.0,801,3.0,801,8.0,801,31.0,801,29.0,582,11.0,801,0.0
350,377,university of tsukuba,Japan,Asia,L,FC,VH,Public,50.0,225,33.0,436,59.0,307,30.0,588,18.0,742,31.0,577,37.0,526,68.0,561,18.0,757,73.0,267,42.0
1001,1001,university of tulsa,United States of America,Americas,S,CO,VH,Private not for Profit,3.0,701,5.0,701,50.0,387,15.0,801,21.0,699,40.0,493,45.0,461,22.0,801,23.0,682,47.0,799,0.0
408,371,university of turin,Italy,Europe,XL,FC,VH,Public,48.0,237,14.0,701,5.0,801,43.0,447,5.0,801,10.0,801,16.0,801,90.0,175,61.0,257,79.0,188,37.0
366,375,university of turku,Finland,Europe,L,FC,VH,Public,36.0,334,20.0,651,63.0,279,40.0,476,46.0,462,9.0,801,15.0,801,89.0,184,46.0,378,74.0,250,41.0
203,233,university of twente,Netherlands,Europe,M,CO,VH,Public,29.0,422,41.0,333,56.0,333,77.0,169,100.0,93,95.0,124,71.0,264,85.0,248,33.0,519,80.0,179,55.0
1201,1201,university of tyumen,Russian Federation,Europe,M,CO,VH,Public,3.0,701,3.0,701,44.0,451,3.0,801,6.0,801,23.0,687,25.0,685,25.0,801,6.0,801,30.0,801,0.0
801,801,university of ulsan,Republic of Korea,Asia,L,FC,VH,Private not for Profit,6.0,701,4.0,701,60.0,300,50.0,374,3.0,801,4.0,801,8.0,801,29.0,801,6.0,801,44.0,801,0.0
609,559,university of ulster,United Kingdom,Europe,L,CO,VH,Public,13.0,701,20.0,664,11.0,801,19.0,731,100.0,94,90.0,166,91.0,141,72.0,508,10.0,801,76.0,227,28.0
540,531,university of utah,United States of America,Americas,XL,FC,VH,Public,22.0,570,13.0,701,54.0,349,38.0,488,21.0,695,18.0,759,24.0,699,75.0,455,28.0,588,60.0,509,31.0
1001,1001,university of vermont,United States of America,Americas,L,FC,HI,Public,4.0,701,7.0,701,40.0,509,23.0,669,9.0,801,4.0,801,9.0,801,66.0,607,22.0,690,52.0,663,0.0
358,349,university of victoria,Canada,Americas,L,CO,VH,Public,26.0,495,17.0,701,6.0,801,79.0,163,97.0,149,46.0,440,51.0,406,61.0,673,21.0,703,80.0,172,41.0
152,137,university of vienna,Austria,Europe,XL,FC,VH,Public,82.0,88,46.0,285,31.0,617,22.0,682,100.0,71,97.0,103,97.0,90,96.0,53,93.0,85,72.0,294,62.0
275,297,university of virginia,United States of America,Americas,L,FC,VH,Public,47.0,250,48.0,272,68.0,245,37.0,513,5.0,801,19.0,740,15.0,801,83.0,299,92.0,91,69.0,331,48.0
281,235,university of waikato,New Zealand,Oceania,M,CO,VH,Public,28.0,446,19.0,691,16.0,801,82.0,144,100.0,116,80.0,223,82.0,192,49.0,801,58.0,282,85.0,112,47.0
1001,1001,university of warmia and mazury in olsztyn,Poland,Europe,L,FC,HI,Public,11.0,701,15.0,701,42.0,478,8.0,801,3.0,801,5.0,801,9.0,801,43.0,801,4.0,801,44.0,801,0.0
271,258,university of warsaw,Poland,Europe,XL,CO,VH,Public,61.0,168,63.0,175,60.0,304,10.0,801,14.0,801,16.0,801,22.0,733,86.0,238,74.0,186,74.0,259,48.0
81,76,university of washington,United States of America,Americas,XL,FC,VH,Public,90.0,68,75.0,128,49.0,391,69.0,221,15.0,801,46.0,441,34.0,561,95.0,83,80.0,160,75.0,237,73.0
119,115,university of waterloo,Canada,Americas,XL,CO,VH,Public,53.0,209,74.0,130,9.0,801,88.0,108,82.0,283,77.0,247,79.0,219,84.0,285,72.0,201,91.0,60,66.0
1401,1201,university of west bohemia,Czechia,Europe,M,CO,VH,Public,7.0,701,5.0,701,13.0,801,8.0,801,0.0,0,6.0,801,5.0,801,41.0,801,16.0,801,20.0,801,0.0
801,741,university of westminster,United Kingdom,Europe,L,CO,HI,Public,12.0,701,11.0,701,7.0,801,9.0,801,85.0,257,99.0,65,99.0,54,38.0,801,34.0,498,40.0,801,0.0
546,547,university of windsor,Canada,Americas,L,CO,VH,Public,5.0,701,7.0,701,3.0,801,58.0,299,89.0,228,95.0,132,95.0,110,50.0,801,34.0,497,69.0,339,30.0
1201,1201,university of wisconsin milwaukee,United States of America,Americas,L,CO,VH,Public,9.0,701,4.0,701,14.0,801,15.0,801,12.0,801,12.0,801,9.0,801,37.0,801,16.0,801,46.0,801,0.0
110,116,university of wisconsin-madison,United States of America,Americas,XL,FC,VH,Public,86.0,78,63.0,172,84.0,141,28.0,606,58.0,400,37.0,527,43.0,488,89.0,192,91.0,96,73.0,281,67.0
184,167,university of wollongong,Australia,Oceania,L,FC,VH,Public,42.0,287,33.0,434,21.0,801,96.0,66,100.0,113,82.0,211,84.0,179,89.0,197,26.0,626,86.0,98,58.0
1001,1001,university of wolverhampton,United Kingdom,Europe,L,CO,HI,Public,3.0,701,4.0,701,14.0,801,15.0,801,41.0,493,79.0,228,81.0,198,56.0,756,6.0,801,31.0,801,0.0
801,851,university of wroclaw,Poland,Europe,L,CO,VH,Public,21.0,599,22.0,603,45.0,436,7.0,801,7.0,801,16.0,801,22.0,736,63.0,648,19.0,749,45.0,801,0.0
1001,1001,university of wyoming,United States of America,Americas,M,CO,VH,Public,4.0,701,2.0,701,39.0,515,30.0,592,13.0,801,8.0,801,14.0,801,52.0,801,11.0,801,43.0,801,0.0
169,184,university of york,United Kingdom,Europe,L,FC,VH,Public,57.0,197,42.0,317,56.0,335,54.0,344,92.0,208,75.0,253,78.0,223,96.0,58,41.0,427,93.0,34,59.0
701,651,university of zagreb,Croatia,Europe,XL,FC,VH,Public,23.0,545,13.0,701,27.0,700,8.0,801,2.0,801,5.0,801,10.0,801,92.0,145,98.0,34,61.0,486,0.0
1001,1001,university of zilina,Slovakia,Europe,M,FO,VH,Public,6.0,701,7.0,701,60.0,302,14.0,801,6.0,801,12.0,801,15.0,801,26.0,801,6.0,801,37.0,801,0.0
100,109,university of zurich (uzh),Switzerland,Europe,L,FO,VH,Public,71.0,132,44.0,308,95.0,72,52.0,361,100.0,82,58.0,357,43.0,482,94.0,114,91.0,97,70.0,318,69.0
1201,1201,university politehnica of bucharest,Romania,Europe,L,FO,VH,Public,6.0,701,21.0,630,5.0,801,15.0,801,2.0,801,5.0,801,4.0,801,61.0,672,9.0,801,23.0,801,0.0
1201,1001,university toulouse – jean jaurès,France,Europe,L,FO,VH,Public,13.0,701,5.0,701,2.0,801,9.0,801,34.0,544,31.0,580,23.0,717,64.0,635,2.0,801,30.0,801,0.0
1401,1201,università degli studi di bergamo,Italy,Europe,L,FO,VH,Public,7.0,701,4.0,701,3.0,801,12.0,801,6.0,801,12.0,801,18.0,790,39.0,801,6.0,801,31.0,801,0.0
355,393,università degli studi di roma - tor vergata,Italy,Europe,L,CO,VH,Public,41.0,294,25.0,534,15.0,801,66.0,246,20.0,716,59.0,348,63.0,315,72.0,505,9.0,801,70.0,313,41.0
1001,1001,università degli studi di udine,Italy,Europe,M,CO,VH,Public,10.0,701,5.0,701,15.0,801,24.0,657,6.0,801,8.0,801,14.0,801,52.0,801,2.0,801,43.0,801,0.0
901,901,università degli studi roma tre,Italy,Europe,XL,CO,VH,Public,25.0,515,15.0,701,3.0,801,16.0,796,9.0,801,8.0,801,6.0,801,67.0,594,11.0,801,56.0,576,0.0
951,901,università della calabria,Italy,Europe,M,CO,VH,Public,11.0,701,5.0,701,11.0,801,35.0,526,9.0,801,8.0,801,14.0,801,79.0,367,2.0,801,58.0,550,0.0
473,405,università della svizzera italiana,Switzerland,Europe,S,FO,VH,Public,9.0,701,9.0,701,70.0,227,43.0,434,100.0,33,100.0,10,100.0,5,43.0,801,2.0,801,48.0,751,34.0
461,389,università vita-salute san raffaele,Italy,Europe,S,SP,VH,Private not for Profit,5.0,701,3.0,701,89.0,108,100.0,28,6.0,801,11.0,801,16.0,801,36.0,801,4.0,801,26.0,801,34.0
409,442,università  cattolica del sacro cuore,Italy,Europe,L,FO,VH,Private not for Profit,33.0,370,43.0,311,29.0,663,40.0,466,17.0,764,14.0,801,20.0,763,72.0,492,43.0,411,62.0,458,37.0
801,851,università  degli studi di palermo,Italy,Europe,L,CO,VH,Public,18.0,688,5.0,701,7.0,801,45.0,415,3.0,801,4.0,801,9.0,801,84.0,274,6.0,801,44.0,801,0.0
423,440,università  degli studi di pavia,Italy,Europe,L,FC,VH,Public,29.0,420,13.0,701,14.0,801,72.0,196,8.0,801,25.0,669,31.0,607,80.0,346,20.0,718,75.0,237,36.0
